school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject
MS,F,16,U,LE3,T,1,1,at_home,other,other,mother,3.0061250309417544,2.005587803045205,0,no,yes,no,no,yes,yes,yes,no,4.052859073480792,3.0871000588097957,1.9755963010261814,1.0,2.9720758599630623,5.0,5.641189375322667,5.953242932049546,8.140182814905314,7.941891581115527,por
MS,F,16,R,GT3,T,2,3,at_home,services,other,mother,2.013344436136669,1.9986259704541043,0,no,yes,no,yes,yes,yes,yes,no,3.015584613477394,2.9967710908799536,2.9518699212616353,1.0298104575023732,1.0121228276510894,2.039365659699028,0.332963693562068,7.94926917757848,10.005261133870183,10.087776005785454,por
MS,F,16,U,GT3,T,4,4,health,health,course,mother,1.0040964103045122,2.007147588650861,0,no,yes,no,no,yes,yes,yes,yes,3.962603814185679,3.0121709672933545,4.058923146207229,1.0,1.986161025618738,2.9794962855257086,3.9191473612206864,8.072578256906938,8.06190088681744,8.079994348622698,por
MS,M,18,U,LE3,T,4,4,at_home,health,home,mother,1.0,4.013044004910979,0,no,yes,no,yes,yes,no,yes,yes,5.0,4.977160672238776,4.996019824509203,5.0,5.0,4.98150859562638,2.278625757720438,4.941488899815888,5.93290811649827,5.9767861040212615,por
MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3.004260629027473,2.016150130590132,0,no,yes,no,no,no,yes,no,no,3.956672357881675,2.005608854384589,1.0,1.0261425703921883,1.0,2.0934205360370544,2.2381730679781935,7.081930230079735,9.028803383825636,8.07923774489087,por
MS,M,17,U,LE3,T,4,4,other,services,home,mother,1.0235681733507314,3.0139071108600137,0,no,yes,no,no,yes,yes,yes,no,4.030317539955234,4.014243199794265,3.030744485024254,1.0,2.001658979318999,4.989461281329036,0.0,15.109434928373519,14.131028434362792,15.736439608268666,por
MS,F,17,R,GT3,T,4,1,other,other,other,mother,1.0,1.0022422578315355,0,no,no,no,no,yes,yes,yes,yes,3.9868075565932646,2.0060294361638227,2.9612129431137255,1.0,2.026480532079825,5.0,1.192483785167226,12.850647075564073,13.941911066123984,14.012038363757801,por
MS,M,16,U,LE3,T,2,2,services,services,other,mother,4.002918926653476,2.9950605017488523,0,no,no,no,no,yes,yes,no,no,4.997377997275249,1.0,2.973483958259195,1.9995468303242623,1.9203760843222808,3.000272754095575,0.0,10.101398971346798,8.915102913394895,10.099791202161988,por
MS,F,17,R,GT3,T,2,2,at_home,other,other,mother,1.0,1.0,0,no,yes,yes,no,yes,yes,yes,no,5.0,1.0063859073194004,3.002353751177959,1.0186899014826694,2.0817955577049703,4.9210033929643675,4.652232753034815,9.18441157740143,9.009607742791053,8.903434605256727,por
MS,F,16,U,LE3,T,4,4,services,services,other,father,2.026233451196266,1.0,0,no,yes,no,no,yes,yes,no,no,4.963956815954679,1.0452479530849181,3.035571992121593,1.0161577014230565,1.989083604555163,4.912610302445031,0.9208971506690291,11.022554794775568,10.977661956570232,10.903031669993144,por
MS,M,17,U,GT3,T,3,3,services,services,home,mother,1.0,1.0283789411203204,0,no,yes,no,yes,yes,yes,yes,no,3.960877864237193,1.0138831257066498,4.017346884113966,4.993979575029428,4.92192834422188,2.9752535761863985,8.074080064184056,7.0536191237311945,10.06397489192006,8.783596770303006,por
MS,M,17,U,GT3,T,1,1,at_home,services,other,mother,2.9877306469487994,2.014857078449789,0,no,no,no,no,yes,yes,yes,yes,4.98365803815334,1.0297688907805267,3.008586398002671,3.0017408927512275,3.006095016867051,1.0451389317080408,0.0,10.09281386182794,9.955330307350716,10.18433865472697,por
MS,M,16,U,GT3,T,2,1,health,services,other,mother,2.0082804880375753,1.9264003203430926,0,no,no,no,no,no,yes,yes,yes,4.029076708624704,1.9926656159987006,2.00270109566437,1.0,4.001289350842911,5.0,1.9427967415001595,8.975343831958991,7.1693558878987504,7.9165025579329065,por
MS,F,16,U,LE3,T,2,1,other,services,other,mother,1.0343661052409725,2.0164175872774788,0,no,no,no,no,yes,yes,yes,yes,2.95745523602165,2.0232058166442255,2.0138390511555735,1.0,1.0,3.0390686656478665,0.21304692245723195,14.016314411395816,14.872899670905582,16.02794749146869,por
MS,M,16,U,LE3,T,4,4,teacher,health,other,father,1.0,1.0048743629940413,0,no,yes,no,no,yes,yes,yes,no,3.9206939133773324,1.0086420005056436,2.0069726008582633,2.0070457514189566,5.0,4.957812558224663,0.019839881449471942,10.882376752857093,12.123558236194015,12.07002048144362,por
MS,M,15,R,GT3,T,1,2,other,services,course,mother,2.9878123586685486,1.999531708677906,0,no,yes,no,yes,yes,yes,no,no,4.987366639202508,4.970573872525889,4.96438640166134,1.051754147554029,3.028816353755915,5.0,10.842893105536502,9.012408087094794,10.924622477861487,10.175315015973544,por
MS,M,15,U,LE3,A,2,2,other,other,reputation,mother,3.0412948256404677,3.99027515160716,0,no,yes,no,yes,yes,yes,no,no,5.0,4.009856697792732,5.0,1.9758290191563306,3.0114840637426714,4.958759396683047,8.13078859816821,13.044581929187988,13.823002072400651,13.98215649586389,por
MS,M,15,U,LE3,A,2,1,services,services,course,mother,1.0,1.0281372112223088,0,no,no,no,yes,yes,yes,yes,no,4.033609757302235,2.9693117434444725,2.9628748097634445,1.0,2.0173549150625205,5.0,11.036827056357046,12.046197528946857,13.023443103817405,11.93745641988737,por
MS,F,16,R,LE3,T,2,2,other,other,course,mother,1.0,3.0237171519630253,0,no,yes,no,no,no,yes,no,yes,3.9870305448167036,2.9804153901484147,3.002803610529975,1.9761843516572544,1.9959766536515924,4.999557531717316,1.5302237723940084,11.095357449725933,10.974907840144054,11.0200661336621,por
MS,F,16,U,LE3,T,4,1,other,other,home,mother,2.0096591190014994,1.9806544114287499,0,no,yes,no,yes,yes,yes,yes,no,1.0,2.005858803282907,3.983380520864823,2.019818620188877,2.06845075471497,1.0,8.079802360702562,8.930653796450654,9.890645631062178,10.148881241958172,por
MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,1.9889789948997365,1.0101887613027718,0,no,no,no,no,yes,yes,no,yes,4.032311555073421,3.0091982849770873,3.0878048073303233,2.0122667178098794,1.9429723426221508,1.057212903611184,5.072997882964006,8.95233072698774,10.834296722559548,10.980269537438627,por
MS,F,17,R,GT3,T,2,2,other,other,other,mother,1.9775820787074003,1.9756788529394924,0,yes,no,yes,no,yes,yes,no,no,4.947643449640626,1.0,2.998620562326098,1.0,1.0053840111321208,4.969862799077206,0.0037485764399667826,11.16965135353737,8.99917602658887,10.889288779392746,por
MS,F,16,U,GT3,T,4,4,teacher,services,course,mother,2.0155497148312165,2.965467335242605,0,no,yes,no,no,yes,yes,yes,yes,4.989120632259073,3.0326158057643626,4.951445271772072,1.0,4.002506903981983,4.94231638360994,1.1661242613775382,9.986545337248089,11.096170806192305,11.821358570605545,por
MS,M,17,R,GT3,T,4,4,health,other,course,father,3.0053518699367285,1.0,3,no,no,no,yes,yes,yes,yes,yes,3.0053322541739926,3.0177008515476507,2.9953604186781826,1.0025266372066832,3.031354516760166,5.0,1.8747327410987522,9.017903387629971,9.057648413887609,7.858398049762192,por
MS,M,17,R,LE3,T,1,3,other,other,course,father,1.9876174461547147,1.0215862225004233,0,no,no,no,yes,yes,yes,no,yes,5.0,1.0,2.017957991893349,2.957205349837912,2.967466779790157,4.982910964620608,2.062690077878516,11.994002479439965,11.005588561143924,12.100220898975664,por
MS,M,17,U,GT3,T,3,4,services,other,other,mother,1.0,2.023857287837961,1,no,yes,no,yes,no,yes,yes,yes,4.985724381175249,3.9524191232572896,4.0578603064491015,3.0039229214807714,3.9327759387433927,5.0,7.7080746904621815,7.926458072213144,9.047191449262538,7.962825556075602,por
MS,F,17,U,GT3,T,4,4,health,health,course,father,1.0191520282039983,2.0128428338045534,0,no,yes,no,no,yes,yes,yes,no,5.0,1.995515898093783,4.979618363013001,1.0238374368857157,1.0060460203516082,5.0,0.07584114072787972,13.145308815984144,14.997317989232558,15.929561672087894,por
MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1.01427310069489,1.0181495796179605,0,no,no,no,no,yes,yes,yes,no,3.9303217998449744,1.0,1.9452840084662057,1.96577791634168,1.0108423197165255,1.9825043325714216,0.36385599183823963,9.95276976426114,10.859097627620827,10.916987986392876,por
MS,F,17,U,GT3,A,1,1,at_home,at_home,other,mother,1.0,2.012920250108996,0,no,no,no,yes,yes,yes,yes,yes,3.981567712719383,5.0,5.0,1.0,2.05742874081458,2.9548606273099045,1.8146577671484923,10.89910589620008,9.859967868354158,11.009860546510456,por
MS,F,17,R,GT3,T,4,2,other,other,course,mother,2.0405370471247797,1.9839433334227936,0,yes,yes,no,no,no,yes,yes,no,4.012699161467673,2.9887632804788606,2.952262707470031,2.043199882480839,2.9510235488572496,4.919634400563511,0.0,16.959657925726354,17.979977308305234,17.972236648748293,por
MS,M,16,U,LE3,A,2,2,other,services,course,father,1.9765096894013747,2.010811278669028,0,no,yes,no,no,no,yes,yes,yes,3.972493779712703,1.0,1.9849189487062333,1.983267499993457,2.044517075281048,4.956181006107411,0.0,11.820843673703092,12.984167276109474,12.968332001107346,por
MS,M,17,U,GT3,T,3,2,other,other,other,father,1.9665119425874333,2.0200347273678743,0,no,yes,yes,no,yes,yes,yes,no,4.001651677538436,1.0,1.9910921946935065,2.0310697962276163,2.0912712673287386,1.0049127380330556,0.024218734068533056,12.941708587830066,14.083866157295509,13.15644584364872,por
MS,M,19,U,GT3,T,1,1,other,other,other,mother,1.0,2.018880361455553,2,no,yes,no,yes,yes,no,yes,no,4.012513334112572,3.9905425539537465,2.997592267386711,2.995787943879369,3.9854359758222366,4.061005600009836,1.8019558140990197,8.913350730414615,9.074633945855505,10.178323566196376,por
MS,M,17,U,LE3,A,1,0,other,other,home,mother,1.0,1.0297592101427566,0,no,no,no,no,yes,yes,no,yes,3.9904079293475703,1.019608770316968,2.0238294046981427,1.0,1.0,5.0,4.0784785959860255,11.055260984965882,11.059637148870523,11.813327849807239,por
MS,F,17,R,GT3,T,1,1,at_home,at_home,course,father,2.005341744341538,1.0177292673625455,0,no,yes,no,yes,yes,no,yes,yes,3.004773330461681,4.9783940679329115,4.97636181348167,2.011991213580446,1.9843098585724461,4.009791765651256,3.1577667026720073,9.939728201278523,10.972377541052435,10.037982370386036,por
MS,F,16,R,GT3,T,1,2,other,other,home,father,1.0,3.0087969580572156,0,yes,yes,no,no,no,yes,yes,yes,3.9730415404196506,3.0519469319086037,3.9905351980058685,1.0,1.000539935526415,2.9861874577183536,5.099549151406496,13.07946006628003,13.863933785030712,12.909927598619902,por
MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1.0077282574916335,1.0267864981507266,0,no,no,no,no,yes,yes,no,no,3.994214466162902,3.9408438912592128,3.9995065705839505,2.003623986139725,4.0217357952365065,5.0,3.6705433274021297,9.125166859852222,10.040610489109788,10.971216804101482,por
MS,F,17,R,GT3,T,3,1,other,other,course,mother,1.9725264290028237,1.9993361570773955,3,no,yes,no,yes,no,yes,yes,yes,5.0,4.040574347018823,4.005172684451639,1.0,1.0,4.977832840257852,2.1854002305605578,7.069916612790487,9.051756555503696,10.035858934156726,por
MS,M,17,R,GT3,T,2,2,other,other,course,mother,2.0316932639807765,1.0,0,no,no,no,yes,yes,no,no,yes,5.0,4.99305840345908,5.0,2.9638826180682534,5.0,5.0,0.1746320150935456,7.980722356566706,12.76460513192945,9.975336428726097,por
MS,M,18,R,GT3,T,1,0,at_home,at_home,course,other,2.998196631933085,1.0,1,yes,yes,no,no,yes,yes,no,no,3.9835759378114775,3.026600030096115,2.0150758762467427,1.0092306168189529,1.0,3.9919138030952013,0.15465947621091972,12.012630004004194,11.917774192870326,13.026720411391853,por
MS,M,17,R,GT3,T,1,1,other,services,course,mother,2.0245266795121863,1.0,0,no,yes,no,yes,no,yes,yes,yes,4.006278512943559,5.0,5.0,1.0,2.9329481729960203,1.9963098247624884,0.06946069620589,9.863511075403279,8.931895117752617,10.078026772862419,por
MS,M,18,U,LE3,T,1,1,at_home,at_home,course,mother,2.007523445889314,1.983099885449295,0,no,yes,no,yes,yes,yes,no,no,4.020010519900617,3.0352637796798696,3.013576203972944,1.0,4.042667166561752,4.9052933069040545,6.041021378657933,9.988026502945711,9.011663664648015,10.03415437548391,por
MS,F,16,R,LE3,T,2,2,other,services,course,father,1.0100265654857237,1.9963826115555916,0,no,no,no,yes,yes,yes,no,yes,4.942597496861152,3.988013004594761,3.015683735418982,1.0,1.0,1.0,0.19233465790953336,10.922989192813276,12.920827116554783,11.925003292965899,por
MS,M,17,U,GT3,T,2,2,other,other,course,mother,1.0125074300679364,1.0,1,no,no,no,yes,yes,yes,no,yes,1.0324564187994487,1.9660029657173204,1.0,2.0435270732890576,2.9921301555876165,5.0,0.3583515186169021,7.062143473412432,0.0,0.0,por
MS,M,16,R,GT3,T,3,2,services,other,course,father,2.0098280187359143,1.0,0,no,no,no,no,yes,yes,yes,no,3.9905841870231584,5.0,5.0,2.0239793853372245,3.120196410106115,4.954364360034736,1.8224480880684328,11.230266016153871,8.979251332759407,9.833074990302453,por
MS,M,16,R,LE3,T,1,1,at_home,other,course,mother,2.0141089357901323,1.0,0,no,no,no,yes,yes,yes,yes,no,4.011914578960681,4.9964883181487805,5.0,2.02637104067748,3.9995356831662017,4.967913385334101,0.20085529700333113,10.044734945105619,9.984315480267,8.900993172505919,por
MS,M,18,R,GT3,T,1,1,services,other,course,other,2.0291773201042314,1.0053388685939044,1,no,yes,no,no,yes,no,yes,yes,5.0,3.0068561723874754,3.0252047744892527,1.9916456510767155,2.956790883161623,5.0,1.9839377117962365,8.821789336735021,6.929397814974875,9.227489807189377,por
MS,M,18,R,GT3,T,3,2,services,other,course,mother,1.0043139977885507,1.0000301737666402,1,no,no,no,no,yes,no,yes,no,1.9615903613759194,3.03820965111366,1.0,1.9527043779263356,1.9977871473026105,4.93688604244795,0.0,3.967669241010281,0.0,0.0,por
MS,M,19,U,GT3,T,3,2,at_home,services,course,mother,2.015563924471634,1.0,3,no,no,no,yes,yes,yes,no,no,2.9801342166264715,1.9680659334747057,1.0,1.053415080049652,1.0,3.045211581147763,3.7137435688138027,6.010963160512023,10.893537378086593,8.861635037178806,por
MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1.0,2.01650131191497,2,no,yes,no,yes,yes,no,yes,no,3.991920052738189,4.018427587907615,4.98014918327784,1.0,3.006193560314204,2.9772555835158876,8.946943591483207,4.007818648378381,8.03745645658734,8.037093675744893,por
MS,M,16,R,GT3,T,2,2,services,services,course,mother,2.0316131971539764,1.023467939228066,0,no,yes,no,yes,yes,yes,yes,yes,4.978053315757587,3.9817455858283393,3.0185477120519013,1.9795192559581873,4.025532320241479,3.9833921659112397,5.814209042746739,6.934590896624799,8.05628338166103,7.98720388224011,por
MS,M,19,U,GT3,T,2,1,at_home,other,course,other,1.985151956403939,1.0,3,no,no,no,yes,no,no,yes,yes,4.048581734160348,3.9959099921938606,3.035748753167162,1.0114001184409838,2.9599389972987074,4.951964198037937,3.913583689273875,8.021954056911413,8.924053958027255,8.977322162365779,por
MS,F,16,U,GT3,A,3,2,services,at_home,course,mother,2.039533924292689,1.980908544296809,2,no,yes,no,yes,yes,yes,no,yes,1.9760086479943961,5.0,4.9859111541587335,1.031922420721832,1.0650602834974796,1.0161581139165876,7.7954073309662,4.888793916203768,5.149862323527198,7.163370248175193,por
MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1.0,1.0,0,no,yes,no,yes,yes,yes,no,no,3.984443566219906,2.95357532694062,2.03139483065324,1.0,2.0094499263479206,5.0,8.91636814436175,6.915428951456293,8.96899535661188,10.063667874153193,por
MS,M,20,R,GT3,T,1,1,other,other,course,other,1.9685918792574522,1.0,1,no,yes,no,no,yes,no,yes,yes,4.00572330639455,3.975898728042398,3.004269590972703,2.0349708572197347,4.028020195665804,4.033402053511683,11.92434143867288,8.05780006299686,11.150803055641312,9.938550566235984,por
MS,F,18,R,GT3,A,4,3,services,services,course,mother,1.0028121253474536,1.0207622495645412,0,no,yes,no,no,yes,yes,yes,no,4.966337381141067,4.041809227635955,3.9957025408785594,3.029621595326221,3.975782865619706,1.9630594951447033,8.018025489386819,9.909096294339719,10.93671699797841,9.950784617638883,por
MS,M,18,R,GT3,T,3,2,other,other,course,mother,1.985049675061987,1.0,0,no,yes,no,no,no,yes,yes,no,1.9889201395493963,5.0,4.992690916794343,4.970559436971303,5.0,5.0,7.699171298216639,9.04817091717127,9.800276439372299,10.941728172491526,por
MS,M,19,R,GT3,T,1,1,other,services,home,other,3.0184536577754226,1.9933790359017691,1,no,no,no,no,yes,yes,yes,no,5.0,3.9980616054380183,4.025815760195854,2.9815708781369006,2.990089821419194,1.9864647671095401,7.73069925073506,9.877430502455116,9.039637453146753,11.101420700582345,por
MS,M,17,U,GT3,T,3,3,health,other,course,mother,1.9856737144006296,1.9498421309488876,1,no,yes,no,no,yes,yes,yes,no,3.9906792352507656,5.0,4.011257582246613,2.0261900092065876,3.010700522072418,3.0587470032937465,4.067424808487826,8.157955125088932,9.024494650017452,9.964272170036763,por
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1.0,1.01590489193173,0,no,no,no,no,yes,no,yes,yes,3.9973849790151785,2.9908946053411256,3.078691761568733,1.9258061715570785,2.964025826863641,3.03447823868233,0.0,8.930701434306274,10.003389581856492,8.792094836012984,por
MS,M,19,R,GT3,T,1,1,other,other,home,other,2.9585211377122476,1.0,1,no,yes,no,no,yes,yes,yes,no,3.985177629933187,4.04197975098437,3.970532424150361,2.9959121733024325,2.961565151261885,4.874206885068215,4.200185433899791,7.979981435193187,8.936706619984346,9.99439762925075,por
MS,F,18,U,GT3,A,1,2,at_home,other,course,mother,1.9900710520706137,2.0015001494484763,2,no,yes,no,no,yes,yes,no,no,3.957591767342347,2.9938000484063556,3.017914526795071,1.0,1.0265324784105254,4.957084529622777,2.041967861157593,6.029590487929266,7.996592833469023,7.821791250788368,por
MS,F,19,U,LE3,A,1,1,at_home,other,course,mother,1.0,1.0069429100416407,0,no,yes,no,no,yes,no,no,no,1.0090052605488011,4.0071744010705075,3.981701689778084,1.0,1.0,5.0,0.11304009010959869,5.94940015143337,7.94961429040161,7.253248157964059,por
MS,F,18,R,GT3,T,2,2,other,other,other,mother,1.9652304467341803,1.034058095448861,1,no,no,no,no,yes,no,yes,yes,5.0,5.0,4.969942455390518,1.0,1.0,3.0064819989935216,0.26281268032795113,8.012835094230853,5.970202805616794,0.0,por
MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2.0166924873792027,1.0,0,no,yes,no,no,yes,yes,yes,no,4.000515282891196,3.97594408003437,2.999624244396735,1.0,1.0,4.9562435422397115,0.0,10.05149547285485,11.082944653198844,10.981232772019037,por
MS,F,17,R,LE3,A,3,1,other,at_home,course,other,2.017249745418328,2.924419811460085,0,no,yes,yes,no,yes,no,no,no,4.006307851026028,2.048237050877908,3.004749269618428,1.984894865878908,2.0269468385544664,2.9729196856593227,4.892972841293856,8.085976630723577,7.018155000728597,8.0299370253726,por
MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1.0093395687775042,2.004601863658232,0,yes,yes,no,yes,yes,yes,yes,no,5.0,4.952639557919249,5.0,1.0,2.9757486126373967,4.918525345484139,0.1623986248834733,8.070840459478115,8.060112009662005,0.0,por
MS,F,18,R,LE3,T,2,2,services,services,course,mother,1.0,2.045067867769462,1,no,yes,no,yes,yes,yes,yes,no,1.9644561780507102,3.0504296098363306,2.9936327459718206,1.0626870470207805,1.9954640324575295,3.9962228282712844,3.0949226301592505,6.984622651134722,5.9771488643192185,7.966372751638093,por
MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1.0,1.0310115654826857,0,no,yes,no,no,yes,yes,no,yes,3.0476738548701436,1.9884674776532738,1.960921539046785,1.051077753383916,1.0005793670236376,5.0,0.0,7.986876189643532,9.966293461376456,9.048908289771873,por
